id,sentiment,text
681679020,negative,"userMentionToken this is pathetic customer service. why have bag tags, barcodes and computers if your response is, ""not yet located""?"
681679021,negative,"userMentionToken i hope it takes you 6 hours to get home when it should take 20. my flight was cancelled flightled because they ""couldn't staff the plane"
681679022,negative,userMentionToken userMentionToken what is aa going to do to fix their utterly embarrassing customer service? you won't even answer the dang phone!
681679023,negative,userMentionToken not yet. i'm next in the terminal a customer service area.
681679024,negative,userMentionToken and it gets better...other passengers rebooked direct on other airlines. whereisthelove whybeaaff?
681679025,negative,"userMentionToken i need to speak to a real person. my flight was cancelled flightled with no explanation, and i've been on hold for more than 3 hours."
681679026,negative,userMentionToken you have let me down. seriously. unhappycustomer
681679027,negative,userMentionToken userMentionToken ever think about being prepared and bringing in more people? does anyone have any business sense at aa?
681679028,negative,userMentionToken why do i have to wait for 2 hours to talk to someone when you changed my flight?
681679029,negative,userMentionToken due to gate agents i missed my connecting flight to mexico city...not a happy customer aa- let's correct this
681679030,neutral,userMentionToken she doesn't have twitter.
681679031,negative,userMentionToken at some point u need to tell passengers what is going on. at jfk waiting to get on flight it is a mess.
681679032,negative,"userMentionToken its not that, it's the rude agent who wouldn't listen to anything i would say and it clearly fit into the sizer"
681679033,negative,"userMentionToken seriously, i do not want to wait 24 hours for a flight when i have to prepare for a family funeral."
681679034,negative,"userMentionToken your gate agents at dfw gate b16 are pathetic tonight. terrible communication, stories changing and apathetic"
681679035,negative,userMentionToken i was worried when my bag went san to dca 24 hours before me. but our reunion was an organized breeze! urlToken
681679036,neutral,"userMentionToken yea no worries. i'm just going home to denver. not your fault, weather sucks bad."
681679037,negative,userMentionToken i've been tryin to use my voucher to book a flight the last 2days. lines are busy. plse help me?the flight may go up.
681679038,positive,"userMentionToken yes, thanks for checking. very cramped, but got on &amp; made it safely. flying back tomorrow at 1pm. urlToken"
681679039,negative,userMentionToken is the worst airline to ever travel with!!!! the worst!! they're equivalent to dirt!!!!!!
681679040,positive,userMentionToken great flight experience again... sfo-jfk... dare i say it? a consistent high quality on a legacy airline? keep it up guys!
681679041,negative,userMentionToken pretty bad at dfw no updates two flights behind doors open breeze no america airlines workers urlToken
681679042,positive,userMentionToken great - thank you.
681679043,negative,userMentionToken yes and the auto rebook confirmed an outbound that departs after the return flight. # fire the software programmers
681679044,negative,userMentionToken i'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. is there any alternate avenue for resched. support?
681679045,negative,userMentionToken supposed to arrive at my destination tonight. american rebooks me for wednesday? where am i staying until then?
681679046,negative,userMentionToken userMentionToken how can you have no food on a 4 hour flight 528 from columbus to phoenix? starving and pissed off. can't eat go go!
681679047,negative,"userMentionToken jal and cathay pacific so no, i can't do it online."
681679048,neutral,userMentionToken what is the status of flight 1675 tomorrow
681679049,negative,userMentionToken 4828 but i just missed it because no one is at the gate to marshall us in so now i have to rent a car &amp; drive 5 hrs. so thanks.
681679050,negative,userMentionToken the pilot told us they would release bags as well as offer hotel vouchers. neither happened.
681679051,negative,userMentionToken my understanding is they were able and did for many other flights but chose not to for this one.
681679052,negative,userMentionToken hey so i'm very disappointed with my time traveling with you! i've had the worst experience and both times the flight delayed!
681679053,negative,userMentionToken 37 minutes??????
681679054,negative,userMentionToken having trouble getting rebooked
681679055,negative,"userMentionToken i understand. i'm feeling cranky. i called aa's bag tracker number and heard ""your bag has not been located."
681679056,negative,userMentionToken aa45 ... jfk to las.
681679057,negative,userMentionToken i'm willing to hold for an agent. you aren't being helpful you keep hanging up on me americanairsucks hiremorepoeple
681679058,negative,"userMentionToken i have been trying to speak with an agent the whole day about my cancelled flightled flight, what i can do?"
681679059,negative,userMentionToken need to go frm tpa to mci tmrw &amp; my connection thru dfw is cancelled flightled. can u connect me thru a diff city? been on hold for 2 hrs
681679060,negative,userMentionToken any hints to get through to and stay connected with you to rearrange weather relate flightd cancelled flights? hours in now w/nothing.
